Sr. No,Temperature (°C),Humidity (%),CO2 (%),O2 (%)
399,37.371555008037554,50.69378101899619,0.3525334051889838,20.53794904235088
400,37.36685797089365,55.834670264319236,0.41952109622801526,20.526518368873123
401,37.49171579508874,49.12612590061697,0.41195342401839313,21.51350162337306
402,37.699073632561266,51.52889536106769,0.38128093789192957,20.415762690905215
403,37.629279285383156,50.55201066411599,0.409700773108799,21.25537854006868
404,37.46895565089286,54.71500663500592,0.40311198462774667,21.19269251080202
405,37.17027445014651,50.11734737412882,0.4122618131257312,21.253555938526937
406,36.777679373465794,40.09313738676896,0.38544037561082106,21.128311223329398
407,37.642209205699245,48.48698096578807,0.41670181449408983,21.15000414256951
408,37.69910643921324,50.47326177190553,0.4224618077632337,22.44838988772455
409,36.56179107629674,47.319892416912104,0.4065174685886577,21.027328613022494
410,37.75827812485292,48.83187509802961,0.36904697566559147,21.441101102015967
411,37.59174825635132,53.43242686763335,0.441688425251992,21.670783785401206
412,36.61524488182376,56.33240681167641,0.37475159748277076,21.754811735317322
413,37.5311262297176,43.99609758634746,0.42878601240700687,20.893615361758375
414,37.22768830533085,58.10019610426157,0.4106711269178331,21.41791237536127
415,37.967400831347824,34.93930135408032,0.41595876830588446,20.66594661456765
416,38.99262950130171,40.50469808735441,0.3331920791450721,21.436394963578213
417,38.03457243200662,45.633018781198075,0.3674078326590637,21.435681230763144
418,38.6590511302319,45.095408557420036,0.3543075194460408,21.59397088507829
419,38.10786195964163,46.02967837494864,0.42822013648066537,20.2677829717873
420,37.18190077939894,46.49565112246009,0.38511903946313064,21.19349170712982
421,37.52945039665992,45.2039094344697,0.4278173536376277,21.292609033748533
422,38.01936394995746,47.70029395478825,0.35802603446963155,20.45891486541067
423,37.838937659765456,52.28166681233165,0.3925395297850031,21.024117022218874
424,37.86838167258395,46.12950901820797,0.4513124265715198,20.772684784113164
425,38.05723996293508,51.45845740247917,0.36273552726392166,21.01323430523406
426,37.56122988816363,48.44915669316007,0.33996138572467216,20.750437234771326
427,37.53365265232968,54.01793346717061,0.39955411873503954,20.631751412425057
428,38.133680090785774,51.3939038912257,0.4362435411115544,21.129005704350185
429,37.784051602564325,58.575794997453485,0.47053395488598915,20.977013999041947
430,37.72569797620802,48.458973142093654,0.4382233047957287,20.858053643043068
431,37.77554849165492,51.103497443946765,0.4232374474507515,20.177530899131483
432,37.69607890279127,40.896287759274514,0.4499376253437164,20.370095425661013
433,37.56883097043402,60.02942725799458,0.3313506938737751,21.081348906520464
434,36.39082611997446,43.43779000219789,0.4425830101997732,21.077680999616053
435,36.973506946812776,58.92074210752469,0.4243117539422816,21.567444151431502
436,38.3388420454499,56.00474505950872,0.31126444456029595,20.648160636996188
437,37.235500792898435,41.94601381055853,0.38882189526264826,20.830877217404154
438,37.69747898516165,50.64406363937878,0.3717298394642914,21.896655604629817
439,36.69940940059421,48.739709858639735,0.3615790856054162,20.5586673013128
440,38.07302495378308,54.71889709910345,0.38930333133958317,21.634004687349268
441,36.5195774292659,51.37163713308182,0.4614226465017051,21.080042893972006
442,37.09970482882595,43.33684790158219,0.38527072931808404,20.8309857712509
443,37.55580542862233,56.87505315562894,0.4185695187542808,21.124407654018757
444,37.35040242491534,59.022087263920604,0.3345466766286275,21.95037391755865
445,37.5467617482193,48.37955902562945,0.46496340495115596,21.807007898848397
446,37.78451407299073,43.02017670082714,0.4436112570217501,20.988942548684232
447,37.17273571466739,51.941628259974316,0.47638925468266735,20.238903591296943
448,37.47146935428442,56.99922258333013,0.38505279336341275,21.19447482547804
449,37.90792388723203,49.2412870384488,0.4662828457413826,20.498176553163294
450,37.750531623950295,39.87704172538112,0.3094135266838939,21.177895848072872
451,37.45906291140458,50.17104889545184,0.40630736648493804,20.66828064554514
452,33.157687332839615,36.998170709290925,0.8300376555099762,18.606824836305876
453,36.04391998767712,42.38809443671789,0.3588876882207977,20.92150186350329
454,37.61701982926666,39.348525415977974,0.34325098294244427,21.39229905887194
455,37.47207390867359,45.72135828779016,0.3815946928161126,20.780736873677846
456,37.33609677006174,56.28954085155588,0.37950150088247914,20.57265395765232
457,36.97077475528948,47.38146850678517,0.3692686358407934,21.66188873541712
458,37.59129390210717,53.77397547442417,0.34905675782677315,21.627165487604017
459,37.349236852115325,49.55743846330864,0.3618293304809556,21.766831016913834
460,38.316935139139105,47.8493582948567,0.39504330133123805,21.607465547604775
461,37.23822312868627,53.469553698866235,0.3913559515196615,20.152822021598812
462,37.75910947522271,53.30039910176217,0.3703978620310988,21.44733492446868
463,36.67859470960669,54.343205656777954,0.3247830702532639,21.025632700120703
464,37.557810395210716,47.15205604074477,0.3793513241640108,20.84839097951285
465,37.197421882197,52.240956561159244,0.346676202889723,20.91862458455741
466,37.435606162048074,52.64828043034086,0.3391631117486464,20.31236436284419
467,37.89120835248772,43.24084590623364,0.3499536541678031,20.226946381834658
468,37.651495428332865,57.98867735526779,0.471040937941215,21.314239057570514
469,36.49634805016235,46.18958030871448,0.3677646940047069,21.195839272586806
470,37.25788296356687,51.65850006648619,0.3536585726578938,20.66529152649096
471,37.95413977989149,48.69261077715811,0.40851874486434064,21.47972174660276
472,36.56030764713426,40.006399178861976,0.4383781905133681,20.87088594502054
473,36.85706799136014,60.17713492009958,0.40687178849050615,20.361743257794725
474,37.26395523878533,47.640257163690265,0.3270962780984081,20.884473642994905
475,37.30955948036679,63.95332609068748,0.46847810807721113,19.823444273130473
476,37.37947289270302,58.11258885989538,0.44682371621844397,21.720742306031767
477,38.03828765762213,39.4024917756235,0.445412208297351,20.55861926849214
478,36.78492931101968,49.04823187053314,0.4026772486100671,20.704866593222413
479,37.59322715738471,48.7489018532687,0.46485822414424366,21.639447751447044
480,37.368419363970084,43.31020825447058,0.4259010531636128,21.3150362614085
481,38.17022522301157,53.45349941986177,0.46000486630731885,20.409250816656304
482,37.30911440166298,46.53264218056416,0.45018481914319597,20.38289622234937
483,38.28134247528547,50.59699786517377,0.3064797901200265,21.562805163792483
484,38.1431595064869,53.13172871463759,0.48749757983995423,21.045244292341277
485,37.65218127923383,56.17115729717219,0.44015205034115623,21.31708082662231
486,37.00234080033118,59.53838506487024,0.3950493762743836,21.15580661593125
487,36.85471928902689,48.82040884564816,0.3897937184517792,20.60727523549877
488,37.207297830765064,45.68411481426457,0.35279850918821276,21.293093750710117
489,37.91255817988134,52.60738982120748,0.3701041919217299,21.841500778933906
490,38.30593933709769,52.37498085836256,0.42231626779872233,20.48052690829696
491,37.419178102760696,57.459052166022786,0.3473384074089957,20.115568938088153
492,37.03790750564185,58.26011279889633,0.3970994817232353,21.07127678785538
493,37.667616786686544,46.91426686604102,0.36372206385503736,20.39022069541418
494,37.14125069895779,45.167310567145165,0.3964191667702607,20.944764898720894
495,36.72738544250066,50.212299384111226,0.3862363471085193,20.3335798776524
496,37.18674333420756,53.00291793080308,0.3808409393915298,20.15367885972691
497,38.13924260372583,51.371217662163275,0.3988757208170634,21.1152675201423
498,37.63471172602745,43.05241156991664,0.3727554569319146,21.28650573009876
499,36.53396742074002,55.702117260573715,0.4383657184052611,20.90929326039637
500,37.86555541984474,53.269430344042405,0.3796910166088076,20.747516523004805
501,37.667604121016275,50.32371129117921,0.3035916222117357,20.853867698885303
502,36.67013231930922,54.982696056022576,0.34608870019813914,21.08663892866463
503,37.82440090807579,51.30250376062031,0.32470668087138266,20.711739688745915
504,34.804257277311095,31.354700273347685,0.8525868156843638,13.965321270717343
505,37.2915501819403,49.41324956938555,0.4057226694652992,21.625934629983757
506,38.09918428468673,56.316542383783506,0.44887920043253693,21.145557994510845
507,36.783699181456804,48.33495137209951,0.4413467960481212,20.546899808995168
508,37.80339751252982,49.282143252889014,0.35894130523070766,20.59279981324693
509,37.535482907797274,47.39275055415118,0.32118282811318294,21.438011951601148
510,37.499695758838854,45.979787847846325,0.33776352083604566,21.670268542102352
511,37.09863914188754,43.04297711224972,0.4574168601796981,20.6903594373346
512,37.76786580466338,42.835046784258,0.3589517370571672,20.68971525992288
513,37.59172711323612,44.35073530148745,0.32150969271320484,21.431860434499484
514,37.43906686866456,44.99308757834891,0.30534529928761234,20.990978952445218
515,37.973910388206235,41.98282533593776,0.34942358145293817,21.375432316059122
516,37.23680456744466,51.72878038871145,0.3477627457177698,20.76015866326303
517,37.2708008183936,52.489493551289016,0.3826330767236496,21.353691018396333
518,37.18840984234597,44.62909700067729,0.3919507226240864,20.758214659377302
519,37.793521212033916,57.98797127136989,0.3524747430498787,20.768684296608185
520,37.571702980535655,53.354034630886005,0.33344611171321364,21.52967611601651
521,38.047467027820964,49.37482859664398,0.3860226812544907,21.15928041237492
522,38.054098948212946,58.27052899235382,0.5131038814294726,21.320250416730392
523,37.80518513271673,49.35473050014099,0.3912009507914811,21.848202157140324
524,36.68025791873728,51.360767678746384,0.33684642075670235,21.610547597368623
525,37.6712654948648,55.39060618173545,0.41086301902165256,20.469216470219777
526,38.04343174486092,45.781934459966806,0.43786961522097406,21.11670376153693
527,27.13956268123382,79.82781327022471,1.7500139516576234,11.51025184122939
528,36.65471268762054,54.20551443856171,0.9289393133383095,17.15267281215704
529,37.2478173998097,54.93031820754583,0.46089076298184495,21.462665660203697
530,37.56920286240366,43.084770089930345,0.3953587728288999,20.29062012594081
531,38.021432704779805,57.8812623715063,0.3707197685189598,20.365974990758062
532,36.9725538840545,46.00616784097607,0.45885865514275215,21.32789988999914
533,38.13617675005339,52.16694744322022,0.3218220750720784,21.311279449802836
534,37.64567027429329,45.009308228152385,0.42150527651057634,20.477191599213576
535,37.27847798943576,56.12362930073415,0.3924510264623772,21.08661750741948
536,37.75808914355748,47.09306101731676,0.3149433720218382,20.92675997630572
537,36.82172747385673,57.40809405946497,0.38850407419820243,20.895648514757173
538,38.06751842855087,46.48633313771869,0.4075701799522682,20.338838078084564
539,37.730729852019465,60.972440533769046,0.3497144834638632,21.292049358118568
540,38.269132820456015,50.90733788065229,0.41139205369806175,20.288814185191182
541,37.91281509230454,51.62664476250644,0.36048372417119035,20.120112358502354
542,37.2541166936719,51.15909872095843,0.3504787855672503,20.39743070746369
543,37.67491395634004,49.53608931448501,0.4385061489590786,21.084148446221572
544,37.11390987746877,52.20949975516084,0.459831460724196,20.272893615047654
545,37.44562448858319,52.78949769055631,0.4939197313356542,21.399037458904466
546,38.58347963362348,37.13930291879967,0.42714851449597835,21.03310289107421
547,38.555806609208986,47.67736971764737,0.5192365270055573,20.83708304961387
548,37.61090557416548,40.78648204642157,0.36317803785464553,21.091204597888943
549,37.83077075550407,51.12502149821423,0.42182475212447074,21.223745072358646
550,37.21527511275394,49.92503787597211,0.30822449122127793,20.370543763954757
551,37.69712784639051,47.45627940121126,0.4313868433767364,21.68466514199577
552,37.71685808493818,59.38985281664539,0.38097364565533043,21.16198639487435
553,36.728440886028565,49.7623988014902,0.39681295145815776,21.063519659264728
554,38.08644713931574,48.18086889607316,0.3356188937734549,21.790920875698607
555,37.67601930647906,54.44839410485059,0.327732092482872,21.207959252912076
556,37.750505002827595,53.871332282118615,0.46488362355778384,20.082624873124644
557,37.71317843019669,51.12799565866977,0.389296147413816,20.439202058533763
558,38.02435356320828,38.05854481096324,0.40947527074488516,21.84254864763419
559,37.292016536026324,59.54288088003359,0.45794891642517477,20.30356281226984
560,40.30413099421631,43.541437337858724,0.9270039933657608,14.403651380099506
561,37.08526310056115,49.90225432582284,0.38738035411174765,20.870996485244383
562,38.24386152600757,52.32567658133158,0.2884224377754323,21.15423414658743
563,37.52997144469858,48.39261254467545,0.39366962470941264,20.867027173803898
564,37.421498665771544,40.41663070108922,0.4089504126811655,20.537661921953045
565,43.8517986695442,48.88839371657133,0.7466792654908676,12.961887627849583
566,37.274803038796264,50.0506884180609,0.38433881548429427,20.616831341479735
567,38.02699288559144,51.18551608620372,0.4453630928986467,21.40538409058159
568,37.09037624363567,53.31420704303337,0.42697359711756255,21.00132664316711
569,36.89151871157824,46.936513532341806,0.3859429162709683,21.360407050228446
570,37.11075421744083,46.27357417086872,0.37111129700094214,21.004652158366625
571,37.25068305210577,53.8431438864571,0.34044166624374833,20.710378286663854
572,37.43054143151254,52.11572153228451,0.37750195206907333,20.827471375461663
573,37.50784111823581,46.134364575518674,0.3687830465735563,21.20401874449321
574,37.29006291885782,57.705399214837925,0.4033362006397791,20.859098962259772
575,37.00320524220298,52.33662858056352,0.3393853834553531,19.74136439631272
